question,RMV,REM,RGLAD,RLFC,truth,AND,OR,hard
5e51c46144578a09485e4833,3,3,3,3,1,3,3,0
5e51c52344578a09486235e4,4,4,4,4,4,4,4,0
5e51c56644578a0948653a8d,4,4,4,4,4,4,4,0
5e51c57a44578a094866734b,1,1,1,1,1,1,1,0
5e51c7c744578a094877fef4,4,4,4,4,3,4,4,0
5e51c7e044578a094878bf78,4,4,4,4,2,4,4,0
5e51c7e744578a09487915bb,4,3,4,3,4,0,7,0
5e51c84444578a09487dd708,1,1,1,1,4,1,1,0
5e51ca4344578a094884b7b4,2,2,2,2,2,2,2,0
5e51cb3a44578a09488ad588,1,2,4,2,1,0,7,0
5e51cc5344578a09488ef9bf,4,4,4,4,4,4,4,0
5e51cc6d44578a09488fcde9,1,1,1,1,1,1,1,0
5e51ce6544578a0948976806,2,2,2,2,1,2,2,0
5e51d0a144578a09489f4a35,1,1,1,1,1,1,1,0
5e51d12c44578a0948a2d423,4,4,4,4,4,4,4,0
5e51d13244578a0948a340e2,1,2,4,2,1,0,7,0
5e51d14144578a0948a3a642,4,4,4,4,4,4,4,0
5e51d1ad44578a0948a8b987,1,1,1,1,1,1,1,0
5e51d1f144578a0948ac92e4,1,1,1,1,1,1,1,0
5e51d22044578a0948afe6a2,1,1,1,1,1,1,1,0
5e51d22344578a0948b01a4b,4,4,4,4,4,4,4,0
5e51d23944578a0948b1e519,4,1,4,1,4,0,5,0
5e51d29244578a0948b37431,4,4,4,4,4,4,4,0
5e51d3a744578a0948c03be4,1,1,1,1,1,1,1,0
5e51d3ad44578a0948c0c311,4,4,4,4,4,4,4,0
5e51d3e544578a0948c547a2,4,4,4,4,4,4,4,0
5e51d60b44578a0948cf8f42,4,4,4,4,4,4,4,0
5e51d65744578a0948d29264,4,4,4,4,4,4,4,0
5e51d6e144578a0948daf8bb,1,1,1,1,1,1,1,0
5e51d71544578a0948dca231,1,2,1,2,2,0,3,0
5e51d83344578a0948e566bb,3,3,4,3,4,0,7,0
5e51d84144578a0948e67150,4,2,1,2,2,0,7,0
5e51d8d944578a0948eac09a,4,4,4,4,4,4,4,0
5e51da7e44578a0948f88513,4,4,4,4,4,4,4,0
5e51dac344578a0948fc6500,1,1,1,1,1,1,1,0
5e51daee44578a0948fed3bf,4,4,4,4,4,4,4,0
5e51dbd344578a094801b5f6,2,2,2,2,2,2,2,0
5e51dd5344578a09480583ad,4,4,4,4,2,4,4,0
5e51de1244578a094807d295,2,1,4,1,1,0,7,0
5e51de9644578a09480bafb2,4,4,4,4,4,4,4,0
5e51df3e44578a0948154835,4,4,4,4,4,4,4,0
5e51df4444578a094815cfca,4,5,5,5,4,4,5,0
5e51df6f44578a0948190733,2,2,4,2,2,0,6,0
5e51df9e44578a09481b21d4,1,1,1,1,1,1,1,0
5e51e10344578a0948243878,4,4,4,4,1,4,4,0
5e51e14e44578a0948266c10,4,4,4,4,4,4,4,0
5e51e16244578a094827074f,4,4,4,4,4,4,4,0
5e51e1ad44578a094829cdba,2,2,2,2,2,2,2,0
5e51e4f544578a09483cb981,4,3,4,3,3,0,7,0
5e51e59744578a094842544c,4,2,4,2,1,0,6,0
5e51e5fe44578a094846911f,4,4,4,4,1,4,4,0
5e51e7ee44578a09484e33ca,3,3,3,3,3,3,3,0
5e51e9c844578a0948558987,4,4,4,4,4,4,4,0
5e51ea4044578a09485a9ce5,4,4,4,4,4,4,4,0
5e51eb4344578a0948628ffc,1,1,1,1,1,1,1,0
5e51eb9844578a0948654f23,1,1,1,1,1,1,1,0
5e51ebf244578a09486852c0,2,2,2,2,4,2,2,0
5e51ec8644578a09486bd294,2,2,4,2,2,0,6,0
5e51ecae44578a09486e6497,1,1,1,1,1,1,1,0
5e51edf944578a0948777b03,1,1,1,1,1,1,1,0
5e51ee6144578a09487c6dc7,4,4,4,4,4,4,4,0
5e51ee6644578a09487c9ee0,1,3,4,3,1,0,7,0
5e51ee9544578a09487ece51,4,2,4,2,4,0,6,0
5e51eeaa44578a0948802130,4,3,1,3,1,0,7,0
5e51eef144578a094882cee9,1,1,1,1,1,1,1,0
5e51ef1244578a094884fbd3,1,1,1,1,1,1,1,0
5e51ef6144578a094888d2ba,3,3,3,3,3,3,3,0
5e51f05144578a09488ffd49,1,1,1,1,1,1,1,0
5e51f07044578a094891f2f2,4,4,4,4,1,4,4,0
5e51f07944578a0948923629,4,4,4,4,1,4,4,0
5e51f0bb44578a0948985216,4,3,4,3,1,0,7,0
5e51f13f44578a09489f0bea,4,4,4,4,4,4,4,0
5e51fdfcecb9ab1534cbefec,4,4,4,4,4,4,4,0
5e51fe10ecb9ab1534cdf6b7,4,2,4,2,1,0,6,0
5e51fe50ecb9ab1534d1648d,4,4,4,4,4,4,4,0
5e51fe52ecb9ab1534d17525,4,4,4,4,4,4,4,0
5e51febfecb9ab1534d57129,4,4,4,4,4,4,4,0
5e51ff1becb9ab1534db1cdc,1,1,1,1,1,1,1,0
5e51ff33ecb9ab1534dd30fb,4,2,4,2,4,0,6,0
5e51ff34ecb9ab1534dd3ad1,2,2,2,2,1,2,2,0
5e51ff4aecb9ab1534de919f,1,2,1,2,2,0,3,0
5e51ff4decb9ab1534ded5c9,4,3,4,3,4,0,7,0
5e51ff52ecb9ab1534df3835,4,4,4,4,4,4,4,0
5e51ffa6ecb9ab1534e5e0da,1,1,1,1,1,1,1,0
5e520063ecb9ab1534f1f474,4,4,4,4,4,4,4,0
5e520129ecb9ab1534fa46a3,4,4,4,4,3,4,4,0
5e5201a7ecb9ab153406b083,1,1,1,1,1,1,1,0
5e520240ecb9ab153418350c,2,2,2,2,2,2,2,0
5e520271ecb9ab15341e2084,4,3,4,3,2,0,7,0
5e5202bdecb9ab15342744a6,1,1,1,1,1,1,1,0
5e520319ecb9ab1534325653,4,1,4,1,4,0,5,0
5e52032aecb9ab1534348487,4,4,4,4,4,4,4,0
5e52035becb9ab15343a34a1,4,4,4,4,4,4,4,0
5e520362ecb9ab15343b1bbe,4,4,4,4,4,4,4,0
5e52039decb9ab1534429b76,4,4,4,4,4,4,4,0
5e5203aeecb9ab153444bb3e,4,4,4,4,4,4,4,0
5e5203cdecb9ab153448aeb8,4,3,4,3,3,0,7,0
5e5203d4ecb9ab1534498e73,2,2,2,2,2,2,2,0
5e520408ecb9ab15344fd530,1,1,1,1,1,1,1,0
5e52040decb9ab1534506c24,1,1,1,1,1,1,1,0
5e520435ecb9ab1534556abe,4,4,4,4,4,4,4,0
5e520494ecb9ab153461f2af,1,1,1,1,1,1,1,0
5e5204a1ecb9ab153463ba69,4,4,4,4,2,4,4,0
5e520517ecb9ab153470c095,2,2,2,2,2,2,2,0
5e520551ecb9ab15347605fc,4,4,4,4,4,4,4,0
5e5205f4ecb9ab1534855a49,4,4,4,4,4,4,4,0
5e520614ecb9ab15348a0f1f,3,3,3,3,4,3,3,0
5e520711ecb9ab1534a4c0ba,4,4,4,4,4,4,4,0
5e520791ecb9ab1534b1dbf3,4,3,4,3,4,0,7,0
5e5207a0ecb9ab1534b369f6,4,5,4,5,1,4,5,0
5ebf7c45388f6a36d44f601e,1,1,1,1,1,1,1,0
5ebf7c81388f6a36d455e23c,2,2,2,2,4,2,2,0
5ebf7cb8388f6a36d45b8a0b,4,4,4,4,4,4,4,0
5ebf7d11388f6a36d4649059,2,5,2,5,4,0,7,0
5ebf7d68388f6a36d46d707c,1,1,1,1,1,1,1,0
5ebf7d68388f6a36d46d7325,4,4,4,4,4,4,4,0
5ebf7dcf388f6a36d478177f,1,2,2,2,4,0,3,0
5ebf7e07388f6a36d47dd1b7,1,1,1,1,1,1,1,0
5ebf7e9d388f6a36d48d0c38,1,1,1,1,1,1,1,0
5ebf7f34388f6a36d49c4848,1,1,1,1,1,1,1,0
5ebf7fb0388f6a36d4a8c2ac,1,1,1,1,1,1,1,0
5ebf8014388f6a36d4b34d37,4,3,4,3,4,0,7,0
5ebf805a388f6a36d4b971d1,1,1,1,1,1,1,1,0
5ebf80bc388f6a36d4c317ed,4,3,4,3,1,0,7,0
5ebf80fd388f6a36d4c98b39,4,4,4,4,4,4,4,0
5ebf8167388f6a36d4d3fd84,4,4,4,4,4,4,4,0
5ebf81c3388f6a36d4dd8e04,2,1,2,1,1,0,3,0
5ebf827c388f6a36d4efaec5,1,1,1,1,1,1,1,0
5ebf8359388f6a36d4059b4a,2,2,2,2,4,2,2,0
5ebf83ad388f6a36d40db5f0,4,4,4,4,4,4,4,0
5ebf83d2388f6a36d4131a19,4,1,2,1,1,0,7,0
5ebf83fa388f6a36d4182500,4,4,4,4,4,4,4,0
5ebf8450388f6a36d420ed22,2,2,2,2,2,2,2,0
5ebf846c388f6a36d4238a54,1,1,1,1,1,1,1,0
5ebf8493388f6a36d426eba3,1,1,1,1,4,1,1,0
5ebf84b1388f6a36d428a813,4,4,4,4,4,4,4,0
5ebf84ca388f6a36d42b5044,2,2,2,2,4,2,2,0
5ebf84ec388f6a36d42d47ec,1,3,4,3,4,0,7,0
5ebf8513388f6a36d42e4b9e,4,3,1,3,1,0,7,0
5ebf856d388f6a36d43336bc,4,4,4,4,4,4,4,0
5ebf8607388f6a36d43d7588,4,4,4,4,2,4,4,0
5ebf8697388f6a36d44bc493,4,4,4,4,4,4,4,0
5ebf86ca388f6a36d44f7d60,4,4,4,4,4,4,4,0
5ebf86fd388f6a36d4539c13,4,4,4,4,4,4,4,0
5ebf875a388f6a36d457fe8d,1,1,1,1,1,1,1,0
5ebf8781388f6a36d45af8c1,1,1,1,1,1,1,1,0
5ebf8789388f6a36d45bd013,4,3,1,3,4,0,7,0
5ebf88fa388f6a36d47547a1,1,1,1,1,1,1,1,0
5ebf890e388f6a36d476e9fc,1,1,1,1,1,1,1,0
5ebf89bc388f6a36d4895f50,4,4,4,4,4,4,4,0
5ebf89cf388f6a36d48c2536,1,1,1,1,1,1,1,0
5ebf89fb388f6a36d4901672,4,4,4,4,4,4,4,0
5ebf8a9f388f6a36d4aadc64,1,2,1,2,1,0,3,0
5ebf8aa9388f6a36d4acc91a,2,2,2,2,2,2,2,0
5ebf8b14388f6a36d4bc2c42,4,4,4,4,1,4,4,0
5ebf8b5f388f6a36d4c6e47e,1,1,1,1,1,1,1,0
5ebf8b92388f6a36d4ce8fea,2,2,2,2,1,2,2,0
5ebf8bb5388f6a36d4d2d74a,4,4,4,4,4,4,4,0
5ebf8bba388f6a36d4d3998b,1,1,1,1,1,1,1,0
5ebf8be3388f6a36d4d985e2,4,2,4,2,1,0,6,0
5ebf8bf4388f6a36d4db7d79,4,5,4,5,4,4,5,0
5ebf8cb5388f6a36d4f2c214,1,1,1,1,1,1,1,0
5ebf8cd9388f6a36d4f697e1,4,4,4,4,4,4,4,0
5ebf8ce2388f6a36d4f78f15,2,2,2,2,2,2,2,0
5ebf8ceb388f6a36d4f896d7,4,1,4,1,4,0,5,0
5ebf8cf9388f6a36d4fa6202,4,4,4,4,2,4,4,0
5ebf8d60388f6a36d406ae08,2,2,4,2,1,0,6,0
5ebf8d8e388f6a36d40be0b7,1,1,1,1,1,1,1,0
5ebf8dca388f6a36d4130d48,4,4,4,4,4,4,4,0
5ebf8ed9388f6a36d430de56,1,1,1,1,1,1,1,0
5ebf8fee388f6a36d43ddaf9,1,1,1,1,2,1,1,0
5ebf9034388f6a36d4415e13,4,1,4,1,1,0,5,0
5ebf9053388f6a36d442f858,4,3,4,3,4,0,7,0
5ebf9147388f6a36d44ec13e,1,3,1,3,1,1,3,0
5ebf9211388f6a36d454598f,4,2,4,2,4,0,6,0
5ebf921b388f6a36d454a277,1,1,1,1,1,1,1,0
5ebf9247388f6a36d455efa7,4,4,4,4,2,4,4,0
5ebf92c9388f6a36d4599515,4,1,4,1,1,0,5,0
5ebf936d388f6a36d45dfb6a,1,1,1,1,1,1,1,0
5ebf937b388f6a36d45e6743,2,2,2,2,1,2,2,0
5ebf947d388f6a36d46ac838,4,4,4,4,4,4,4,0
5ebf9482388f6a36d46b5e09,4,4,4,4,4,4,4,0
5ebf95eb388f6a36d48d38e6,4,4,4,4,1,4,4,0
5ebf95f7388f6a36d48e56b1,4,4,4,4,4,4,4,0
5ebf9608388f6a36d4901803,1,3,4,3,4,0,7,0
5ebf960e388f6a36d490a231,4,4,4,4,4,4,4,0
5ebf9621388f6a36d4928c75,1,1,1,1,1,1,1,0
5ebf9627388f6a36d49320ce,1,1,1,1,1,1,1,0
5ebf963a388f6a36d494ed9a,4,4,4,4,1,4,4,0
5ebf963e388f6a36d495581e,4,1,4,1,1,0,5,0
5ebf9649388f6a36d49684b5,4,4,4,4,4,4,4,0
5ebf9666388f6a36d4996f9d,1,1,1,1,1,1,1,0
5ec038f9388f6a36d427dce0,1,1,1,1,1,1,1,0
5ec03ab8388f6a36d43aab8f,4,4,4,4,4,4,4,0
5ec03ac6388f6a36d43b93d9,2,2,2,2,2,2,2,0
5ec03af7388f6a36d43e974d,1,1,1,1,1,1,1,0
5ec03b30388f6a36d4433973,1,1,1,1,1,1,1,0
5ec03b55388f6a36d4460768,2,2,2,2,2,2,2,0
5ec03bd7388f6a36d450ad03,2,2,2,2,1,2,2,0
5ec03c8f388f6a36d45d40d8,4,3,4,3,3,0,7,0
5ec03d06388f6a36d46762cd,2,2,2,2,2,2,2,0
5ec03d24388f6a36d46ab5d7,4,4,4,4,4,4,4,0
5ec0402e388f6a36d4873a53,4,4,4,4,1,4,4,0
5ec04302388f6a36d4aee255,1,1,1,1,1,1,1,0
5ec0430f388f6a36d4b0ac31,3,2,4,2,4,0,7,0
5ec043a4388f6a36d4bbbe7a,4,4,4,4,4,4,4,0
5ec043c6388f6a36d4bdae05,4,4,4,4,4,4,4,0
5ec043e4388f6a36d4bf02c5,5,4,4,4,4,4,5,0
5ec044d6388f6a36d4cf7b9b,1,1,1,1,1,1,1,0
5ec044e2388f6a36d4d0e1e5,2,2,2,2,1,2,2,0
5ec044e7388f6a36d4d1b844,1,4,3,4,2,0,7,0
5ec044ec388f6a36d4d29c0e,1,1,1,1,1,1,1,0
5ec044ef388f6a36d4d31ca8,1,1,1,1,1,1,1,0
5ec044f3388f6a36d4d3bcaa,2,2,2,2,2,2,2,0
5ec0450f388f6a36d4d7ba4e,1,1,1,1,1,1,1,0
5ec0451e388f6a36d4da7e10,4,1,4,1,1,0,5,0
5ec04532388f6a36d4dd7ae3,1,1,1,1,1,1,1,0
5ec0453d388f6a36d4df33a7,1,1,1,1,1,1,1,0
5ec04557388f6a36d4e31a8d,2,2,2,2,2,2,2,0
5ec04566388f6a36d4e4a2e7,1,1,1,1,1,1,1,0
5ec0ec83388f6a36d4f95766,4,4,4,4,4,4,4,0
5ec0ed2b388f6a36d4069ccb,4,4,4,4,1,4,4,0
5ec0ed3f388f6a36d408e57c,4,4,4,4,4,4,4,0
5ec0eddf388f6a36d41bba49,2,2,2,2,2,2,2,0
5ec0ee38388f6a36d4249752,4,4,4,4,4,4,4,0
5ec0eeed388f6a36d43b6087,1,1,1,1,1,1,1,0
5ec0ef02388f6a36d43de37f,4,4,4,4,4,4,4,0
5ec0ef45388f6a36d447dd97,1,1,4,1,1,0,5,0
5ec0ef47388f6a36d4481722,1,1,1,1,1,1,1,0
5ec0ef5a388f6a36d44a90f3,2,2,2,2,2,2,2,0
5ec0ef6b388f6a36d44caeac,3,3,3,3,4,3,3,0
5ec0ef8d388f6a36d4503913,3,3,1,3,1,1,3,0
5ec0ef95388f6a36d450c7d8,4,5,4,5,4,4,5,0
5ec0efaf388f6a36d453fd77,1,1,1,1,1,1,1,0
5ec0efc1388f6a36d456b800,4,4,4,4,4,4,4,0
5ec0eff6388f6a36d45ac2bd,4,4,4,4,4,4,4,0
5ec0f006388f6a36d45c54a6,1,1,1,1,2,1,1,0
5ec0f008388f6a36d45c9966,1,1,1,1,1,1,1,0
5ec0f026388f6a36d4602370,4,4,4,4,4,4,4,0
5ec0f027388f6a36d46037e8,4,2,4,2,2,0,6,0
5ec0f02c388f6a36d460fdee,3,1,3,1,2,1,3,0
5ec0f057388f6a36d46801b7,4,4,4,4,2,4,4,0
5ec0f081388f6a36d46fb92d,4,4,4,4,4,4,4,0
5ec0f08d388f6a36d4717095,2,2,2,2,2,2,2,0
5ec0f09b388f6a36d473adbd,1,1,1,1,1,1,1,0
5ec0f0b1388f6a36d4777ef2,1,1,1,1,1,1,1,0
5ec0f0dd388f6a36d47cbf30,1,1,1,1,1,1,1,0
5ec0f171388f6a36d48e2e80,1,1,1,1,4,1,1,0
5ec0f179388f6a36d48f7e79,3,3,1,3,3,1,3,0
5ec0f1da388f6a36d49df99c,1,1,1,1,1,1,1,0
5ec0f210388f6a36d4a721bf,4,1,4,1,4,0,5,0
5ec0f21b388f6a36d4a8e10f,4,4,4,4,4,4,4,0
5ec0f24c388f6a36d4b021fb,1,3,1,3,1,1,3,0
5ec0f2ec388f6a36d4c39688,2,2,2,2,1,2,2,0
5ec0f2ee388f6a36d4c3c875,1,1,1,1,1,1,1,0
5ec0f306388f6a36d4c62f89,1,1,1,1,1,1,1,0
5ec0f321388f6a36d4c8a127,1,1,1,1,1,1,1,0
5ec0f34b388f6a36d4cc5114,1,1,1,1,1,1,1,0
5ec0f35c388f6a36d4cdf765,4,4,4,4,4,4,4,0
5ec0f37f388f6a36d4d12c10,4,3,3,3,2,0,7,0
5ec0f384388f6a36d4d1ae33,1,1,1,1,1,1,1,0
5ec0f3ba388f6a36d4d6d77a,4,4,4,4,4,4,4,0
5ec0f3d4388f6a36d4d97a26,1,1,1,1,2,1,1,0
5ec168a8388f6a36d4dac9fd,1,2,2,2,2,0,3,0
5ec168ca388f6a36d4de06b4,1,2,4,2,1,0,7,0
5ec168cd388f6a36d4de4f3b,1,1,1,1,1,1,1,0
5ec168d8388f6a36d4df5110,1,1,1,1,4,1,1,0
5ec16923388f6a36d4e5495a,4,4,4,4,4,4,4,0
5ec16975388f6a36d4e91902,1,1,1,1,1,1,1,0
5ec16984388f6a36d4ea0376,3,3,3,3,4,3,3,0
5ec169e1388f6a36d4f02d41,4,5,4,5,4,4,5,0
5ec16b6d388f6a36d40be5fc,1,1,1,1,4,1,1,0
5ec16b9c388f6a36d40ecc98,1,1,1,1,1,1,1,0
5ec16bd7388f6a36d4137186,1,1,1,1,1,1,1,0
5ec16be0388f6a36d4142971,4,3,4,3,4,0,7,0
5ec16bff388f6a36d416a713,1,1,1,1,1,1,1,0
5ec16c52388f6a36d41ca293,1,1,1,1,1,1,1,0
5ec16c5c388f6a36d41d5baf,4,4,4,4,2,4,4,0
5ec16d12388f6a36d42d0162,1,2,4,2,1,0,7,0
5ec16d23388f6a36d42f0acf,2,2,2,2,4,2,2,0
5ec16dc5388f6a36d43ef78a,4,4,4,4,4,4,4,0
5ec16e0e388f6a36d4469330,1,1,1,1,1,1,1,0
5ec16e51388f6a36d44da4ab,1,1,1,1,1,1,1,0
5ec16e64388f6a36d44faa29,4,4,4,4,1,4,4,0
5ec16f30388f6a36d46450d5,4,4,4,4,4,4,4,0
5ec16f55388f6a36d467fc78,1,1,1,1,1,1,1,0
5ec16f99388f6a36d46ec7d1,4,4,4,4,4,4,4,0
5ec173e8388f6a36d47e97c7,1,1,1,1,1,1,1,0
5ec173f0388f6a36d47f5314,4,4,4,4,4,4,4,0
5ec1742d388f6a36d4846dac,4,4,4,4,4,4,4,0
5ec1747b388f6a36d48c760d,2,2,1,2,4,0,3,0
5ec179ab388f6a36d4ab76be,3,3,3,3,3,3,3,0
5ec18065388f6a36d4b6e62c,1,1,1,1,1,1,1,0
5ec180d2388f6a36d4bf2ebc,4,4,4,4,4,4,4,0
5ec1819b388f6a36d4cabb89,2,1,1,1,2,0,3,0
5ec181ac388f6a36d4cbd16a,2,2,2,2,2,2,2,0
5ec181d7388f6a36d4ce7cde,1,1,1,1,1,1,1,0
5ec181d8388f6a36d4ce97ae,4,4,4,4,4,4,4,0
5ec196fc388f6a36d4d3d6ee,4,4,4,4,4,4,4,0
5ec19709388f6a36d4d4dc58,4,4,4,4,4,4,4,0
5ec1978f388f6a36d4df3d30,1,1,1,1,1,1,1,0
5ec19794388f6a36d4df9901,2,2,2,2,2,2,2,0
5ec19817388f6a36d4e95055,2,2,2,2,1,2,2,0
5ec1983b388f6a36d4ebe6a4,1,3,1,3,4,1,3,0
5ec1b404388f6a36d4f70f8c,4,4,4,4,2,4,4,0
5ec1b4e6388f6a36d4071c0e,4,1,4,1,1,0,5,0
5ec1b597388f6a36d4138438,1,1,1,1,1,1,1,0
5ec1b5e7388f6a36d419117b,1,1,1,1,1,1,1,0
5ec1b629388f6a36d41d9053,4,4,4,4,4,4,4,0
5ec1b70d388f6a36d426b2d4,2,2,2,2,4,2,2,0
5ec1b719388f6a36d427c384,1,1,1,1,2,1,1,0
5ec1b7f7388f6a36d43806d4,1,1,1,1,1,1,1,0
5ec1b87d388f6a36d44044c0,4,4,4,4,4,4,4,0
5ec1bfc8388f6a36d44acb50,2,2,2,2,2,2,2,0
5ec1c167388f6a36d4664670,4,3,1,3,4,0,7,0
5ec1c1fd388f6a36d47017ac,4,2,4,2,3,0,6,0
5ec1c21c388f6a36d4729bb2,4,2,4,2,4,0,6,0
5ec1c225388f6a36d4734a28,1,1,1,1,1,1,1,0
5ec1c2b7388f6a36d47dd249,1,1,1,1,2,1,1,0
5ec1c2e9388f6a36d4818d66,2,2,2,2,2,2,2,0
5ec1c2f0388f6a36d4820268,3,4,4,4,4,0,7,0
5ec1c32e388f6a36d4866f52,4,4,4,4,4,4,4,0
5ec1c332388f6a36d486c2ab,1,1,1,1,1,1,1,0
5ec1ca2f388f6a36d48865c7,4,4,4,4,2,4,4,0
5ec1ecb1388f6a36d4b36c45,2,2,2,2,2,2,2,0
5ec1ecb5388f6a36d4b3eb67,1,1,1,1,1,1,1,0
5ec1ecbd388f6a36d4b4e25e,1,2,1,2,4,0,3,0
5ec1eda2388f6a36d4c78f98,2,1,2,1,1,0,3,0
5ec1ede0388f6a36d4ccb50f,4,4,4,4,1,4,4,0
5ec1edfb388f6a36d4cf22ce,4,4,4,4,4,4,4,0
5ec1ee31388f6a36d4d3a8f4,1,1,1,1,1,1,1,0
5ec1ee75388f6a36d4d8710a,1,1,1,1,1,1,1,0
5ec1ee7d388f6a36d4d899e9,4,4,4,4,4,4,4,0
5ec1eea3388f6a36d4db2320,4,2,4,2,4,0,6,0
5ec1ef48388f6a36d4e1e7dd,4,4,4,4,4,4,4,0
5ec2b6c7388f6a36d4e7387b,3,2,3,2,3,2,3,0
5ec2b6e4388f6a36d4e958c6,4,4,4,4,4,4,4,0
5ec2b7b8388f6a36d4f58b08,2,2,2,2,2,2,2,0
5ec2b831388f6a36d4fc8ba0,2,2,1,2,2,0,3,0
5ec2b9ed388f6a36d41a1d77,1,1,1,1,1,1,1,0
5ec2ba0e388f6a36d41c1a67,3,3,3,3,1,3,3,0
5ec2ba31388f6a36d41e8589,1,1,1,1,1,1,1,0
5ec2ba41388f6a36d41fd3e0,4,4,4,4,4,4,4,0
5ec2c875388f6a36d4279e55,2,2,2,2,2,2,2,0
5ec2c8f6388f6a36d42da8ee,4,3,4,3,4,0,7,0
5ec2c928388f6a36d42f9293,2,2,2,2,2,2,2,0
5ec2ca75388f6a36d43d36e4,2,2,2,2,1,2,2,0
5ec2caaa388f6a36d43f5763,4,4,4,4,4,4,4,0
5ec2ce84388f6a36d4616dc8,2,2,2,2,2,2,2,0
5ec2cf9a388f6a36d46b01bf,4,4,4,4,4,4,4,0
5ec2d21f388f6a36d48485d4,2,2,2,2,4,2,2,0
5ec2d2be388f6a36d48add82,4,4,4,4,4,4,4,0
5ec2d43c388f6a36d4965d6a,4,3,4,3,2,0,7,0
5ec2d502388f6a36d49d9772,1,1,1,1,1,1,1,0
5ec2d5b5388f6a36d4a5e2ce,1,1,1,1,1,1,1,0
5ec2d60b388f6a36d4aac1a1,1,1,1,1,1,1,1,0
5ec2d62e388f6a36d4ac957c,4,4,4,4,4,4,4,0
5ec2d69c388f6a36d4b10c48,2,2,2,2,4,2,2,0
5ec2d6e6388f6a36d4b51899,1,1,1,1,1,1,1,0
5ec2d70e388f6a36d4b7402d,1,1,1,1,1,1,1,0
5ec2d798388f6a36d4be3670,4,4,4,4,4,4,4,0
5ec2d902388f6a36d4cc4c65,4,1,4,1,1,0,5,0
5ec2d920388f6a36d4cd89c5,4,2,1,2,1,0,7,0
5ec2d932388f6a36d4ce40ee,1,1,4,1,1,0,5,0
5ec38a3c388f6a36d4d87e23,3,2,1,2,1,0,3,0
5ec38afb388f6a36d4e27734,4,4,4,4,1,4,4,0
5ec38b04388f6a36d4e328ef,1,1,1,1,1,1,1,0
5ec38b42388f6a36d4e7f810,4,4,4,4,4,4,4,0
5ec38b44388f6a36d4e83f32,4,4,4,4,4,4,4,0
5ec38b6f388f6a36d4ec4a8f,1,1,1,1,1,1,1,0
5ec38b87388f6a36d4ee9aed,2,2,1,2,2,0,3,0
5ec38cd7388f6a36d413f17a,3,3,3,3,4,3,3,0
5ec38d48388f6a36d421d8d6,4,2,4,2,4,0,6,0
5ec38d6b388f6a36d426ba53,1,1,1,1,1,1,1,0
5ec38e46388f6a36d43b96a5,1,1,1,1,1,1,1,0
5ec38e92388f6a36d442049f,2,2,2,2,2,2,2,0
5ec38ec6388f6a36d446918b,4,4,4,4,2,4,4,0
5ec38ef3388f6a36d44b7b6f,4,3,4,3,1,0,7,0
5ec38efb388f6a36d44c8058,4,4,4,4,4,4,4,0
5ec38efb388f6a36d44c8839,2,2,2,2,2,2,2,0
5ec38f02388f6a36d44d712e,4,4,4,4,4,4,4,0
5ec38fb4388f6a36d464cf07,4,2,4,2,4,0,6,0
5ec38fb7388f6a36d46517cf,4,4,4,4,1,4,4,0
5ec39004388f6a36d46c7d13,1,1,1,1,1,1,1,0
5ec39051388f6a36d4770c93,3,3,4,3,1,0,7,0
5ec390aa388f6a36d48450d5,4,4,4,4,4,4,4,0
5ec390bb388f6a36d4871a09,2,2,2,2,2,2,2,0
5ec390cd388f6a36d4891b14,4,4,4,4,4,4,4,0
5ec390eb388f6a36d48d760c,4,4,4,4,4,4,4,0
5ec390ec388f6a36d48d9189,2,2,2,2,2,2,2,0
5ec39112388f6a36d4903238,3,3,3,3,4,3,3,0
5ec39115388f6a36d490809c,4,4,4,4,4,4,4,0
5ec3916f388f6a36d49afc38,4,1,4,1,1,0,5,0
5ec391a1388f6a36d4a0630e,4,4,4,4,4,4,4,0
5ec39294388f6a36d4b9a2c6,1,1,1,1,1,1,1,0
5ec392a7388f6a36d4bbb379,2,2,2,2,2,2,2,0
5ec392b9388f6a36d4be02a2,1,1,1,1,1,1,1,0
5ec392bc388f6a36d4be6b23,4,1,4,1,3,0,5,0
5ec392d7388f6a36d4c2cbac,4,1,4,1,1,0,5,0
5ec39322388f6a36d4cdeaf8,2,2,2,2,2,2,2,0
5ec3932d388f6a36d4cf6d5f,4,4,4,4,4,4,4,0
5ec3932e388f6a36d4cf9e8e,4,1,4,1,1,0,5,0
5ec3932e388f6a36d4cfa4a2,1,1,1,1,1,1,1,0
5ec3935d388f6a36d4d6d492,2,2,2,2,1,2,2,0
5ec39386388f6a36d4dc4ac9,4,5,1,5,1,0,5,0
5ec393da388f6a36d4e1f7c2,4,4,4,4,4,4,4,0
5ec393de388f6a36d4e26817,1,1,1,1,1,1,1,0
5ec39414388f6a36d4e89115,4,4,4,4,4,4,4,0
5ec39428388f6a36d4eb8688,1,1,1,1,1,1,1,0
5ec3943c388f6a36d4ee214a,4,4,4,4,1,4,4,0
5ec39466388f6a36d4efcb83,3,3,3,3,3,3,3,0
5ec39484388f6a36d4f338bf,1,2,2,2,1,0,3,0
5ec394a8388f6a36d4f6ef6d,4,4,4,4,4,4,4,0
5ec394ae388f6a36d4f75db5,2,1,1,1,3,0,3,0
